Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Tulare,Tuolumne,Ventura,Yolo,Yuba,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal
Jun-04,468050.00,589285.00,262500.00,266827.00,317500.00,NA,NA,NA,234687.00,NA,267948.00,193000.00,NA,269827.00,NA,446725.00,NA,902912.00,243749.00,356818.00,230241.00,NA,577000.00,566666.00,364925.00,671215.00,415671.00,NA,360410.00,320803.00,500000.00,241507.00,580673.00,745901.00,296999.00,472092.00,799000.00,665322.00,639900.00,599000.00,242307.00,222222.00,378490.00,509239.00,255943.00,NA,NA,174721.00,268421.00,625000.00,NA,NA,374950.00,444576.00,588000.00,NA,NA,309962.00,642459.00,410000.00
Jul-04,461760.00,595273.00,281521.00,251744.00,312500.00,NA,NA,NA,241145.00,NA,266250.00,192000.00,NA,254630.00,NA,460110.00,NA,879120.00,300000.00,332143.00,228977.00,NA,564750.00,541667.00,368115.00,661942.00,430195.00,NA,355184.00,322289.00,497367.00,258002.00,582492.00,720121.00,310954.00,461445.00,770000.00,507576.00,637750.00,635000.00,239156.00,195714.00,386770.00,513889.00,258119.00,NA,NA,164827.00,291176.00,626506.00,NA,NA,368990.00,433694.00,585500.00,NA,NA,312002.00,637812.00,401950.00
Aug-04,473520.00,586409.00,279166.00,273913.00,333333.00,NA,NA,NA,248871.00,NA,264772.00,200000.00,NA,270833.00,NA,457166.00,NA,899350.00,234999.00,350000.00,246568.00,NA,555000.00,562500.00,390565.00,652906.00,416887.00,NA,353747.00,328407.00,557432.00,259229.00,579044.00,733107.00,319436.00,469402.00,772500.00,598214.00,623000.00,645500.00,236029.00,193333.00,391110.00,518365.00,271578.00,NA,NA,179374.00,271875.00,626726.00,NA,NA,370700.00,427692.00,580000.00,NA,NA,305025.00,633234.00,399000.00
Sep-04,463630.00,590576.00,278846.00,273611.00,379166.00,NA,NA,NA,251938.00,NA,275757.00,208750.00,NA,297916.00,NA,495561.00,NA,875000.00,300000.00,361904.00,243749.00,NA,575000.00,518229.00,388541.00,647908.00,429109.00,NA,359848.00,335276.00,524193.00,256502.00,573077.00,695833.00,326389.00,494852.00,749500.00,750000.00,629000.00,645000.00,248238.00,200000.00,400376.00,523750.00,270445.00,NA,NA,186250.00,289705.00,613200.00,NA,NA,369380.00,428991.00,599000.00,NA,NA,301606.00,630555.00,400000.00
Oct-04,459530.00,604464.00,289999.00,273125.00,352941.00,NA,NA,NA,250475.00,NA,271153.00,210000.00,NA,260869.00,NA,445781.00,NA,850329.00,268750.00,378571.00,263372.00,NA,578950.00,577830.00,374545.00,631213.00,423529.00,NA,351315.00,337783.00,531250.00,256039.00,566744.00,731756.00,335139.00,492372.00,760000.00,648648.00,634000.00,650000.00,251364.00,237499.00,405118.00,524884.00,279282.00,NA,NA,191290.00,289705.00,584947.00,NA,NA,372600.00,428314.00,600000.00,NA,NA,305619.00,637546.00,399000.00
Nov-04,471980.00,599397.00,290908.00,279999.00,365384.00,NA,NA,NA,244999.00,NA,271739.00,206000.00,NA,280882.00,NA,436452.00,NA,923386.00,287499.00,392856.00,261290.00,NA,597000.00,602500.00,367856.00,636389.00,436904.00,NA,355857.00,345940.00,561111.00,265128.00,564827.00,732142.00,332608.00,500000.00,779000.00,696428.00,642000.00,630000.00,246186.00,200000.00,406154.00,537915.00,283098.00,NA,NA,NA,310294.00,595912.00,NA,NA,378170.00,434624.00,604750.00,NA,NA,311045.00,647707.00,410000.00
Dec-04,474270.00,604392.00,327778.00,276744.00,343750.00,NA,NA,NA,248537.00,NA,275806.00,213750.00,NA,301724.00,NA,459461.00,NA,894927.00,325000.00,345000.00,262879.00,NA,589975.00,606854.00,392307.00,635446.00,435227.00,NA,364932.00,347828.00,589285.00,261724.00,577041.00,745659.00,342026.00,486110.00,788888.00,594512.00,660000.00,649000.00,249602.00,215000.00,397467.00,566250.00,284007.00,NA,NA,197307.00,294999.00,612460.00,NA,NA,391050.00,435410.00,595000.00,NA,NA,318143.00,648550.00,415000.00
Jan-05,484580.00,584360.00,328571.00,273148.00,318750.00,NA,NA,NA,260345.00,NA,281730.00,225735.00,NA,238888.00,NA,469028.00,NA,949073.00,279999.00,369999.00,261029.00,833333.00,620000.00,582386.00,410714.00,643196.00,447159.00,NA,366979.00,346229.00,610576.00,276170.00,580215.00,765625.00,343005.00,521825.00,783500.00,695833.00,659750.00,720000.00,260000.00,290624.00,410417.00,558493.00,293826.00,NA,NA,213587.00,315789.00,638130.00,NA,NA,375800.00,456345.00,710000.00,NA,NA,329420.00,630640.00,440000.00
Feb-05,470920.00,619320.00,340000.00,277884.00,366666.00,NA,NA,NA,258027.00,NA,287499.00,227552.00,NA,260000.00,NA,450086.00,NA,958333.00,316667.00,359999.00,278124.00,937499.00,637500.00,641304.00,405172.00,669986.00,451704.00,NA,373921.00,351905.00,625000.00,281273.00,580858.00,850000.00,348820.00,524621.00,827500.00,671874.00,700900.00,733500.00,261875.00,218750.00,420874.00,591783.00,296683.00,NA,NA,NA,325000.00,632322.00,NA,NA,385400.00,460694.00,722500.00,NA,NA,332436.00,650140.00,450000.00
Mar-05,496890.00,649200.00,342000.00,297825.00,384374.00,NA,NA,NA,270616.00,NA,292856.00,243386.00,NA,268750.00,NA,443496.00,NA,1002232.00,337500.00,374999.00,283333.00,666666.00,610000.00,634999.00,409615.00,682390.00,473397.00,NA,382634.00,357356.00,637755.00,285052.00,588798.00,883823.00,368282.00,516827.00,890000.00,646874.00,730000.00,724065.00,265625.00,225000.00,427852.00,604395.00,312382.00,NA,NA,213207.00,323333.00,629134.00,NA,NA,397040.00,468070.00,690000.00,NA,NA,342688.00,675970.00,475000.00
Apr-05,510400.00,659260.00,338889.00,317000.00,379999.00,NA,NA,NA,270652.00,NA,297825.00,260141.00,NA,288636.00,NA,451503.00,NA,972058.00,300000.00,374999.00,283999.00,656249.00,626000.00,639705.00,419643.00,697797.00,479084.00,NA,389406.00,369765.00,655555.00,301799.00,593601.00,891509.00,373174.00,547794.00,921000.00,625000.00,750000.00,715000.00,272368.00,247499.00,442944.00,619869.00,320031.00,NA,NA,217307.00,340384.00,649211.00,NA,NA,406840.00,478191.00,689900.00,NA,NA,354160.00,697900.00,469950.00
May-05,522530.00,665320.00,335000.00,317045.00,400000.00,NA,NA,NA,294096.00,NA,316038.00,258359.00,NA,297825.00,NA,447789.00,NA,970929.00,340000.00,393749.00,294736.00,687499.00,635000.00,641790.00,460344.00,712647.00,470293.00,NA,396899.00,379792.00,671195.00,301034.00,608301.00,927499.00,380817.00,549418.00,880500.00,726851.00,735500.00,750000.00,276388.00,228124.00,465853.00,630852.00,328757.00,NA,NA,233620.00,340740.00,667131.00,NA,NA,419720.00,490642.00,702000.00,NA,NA,358580.00,694910.00,482000.00
Jun-05,542330.00,681540.00,383333.00,324528.00,405882.00,NA,NA,NA,298635.00,NA,344642.00,281777.00,NA,314706.00,NA,515669.00,NA,1040816.00,320000.00,389473.00,326811.00,729166.00,679000.00,668478.00,489062.00,718651.00,489130.00,NA,413143.00,381993.00,620000.00,318874.00,614125.00,903153.00,388121.00,587171.00,895000.00,729166.00,750500.00,785000.00,293999.00,250000.00,474752.00,645944.00,340642.00,NA,NA,256154.00,328571.00,685759.00,NA,NA,425260.00,510167.00,765000.00,NA,NA,370642.00,710410.00,499900.00
Jul-05,539840.00,678650.00,373809.00,327884.00,434615.00,NA,NA,NA,295025.00,NA,330769.00,286589.00,NA,320652.00,NA,541717.00,NA,1006410.00,364285.00,411111.00,325842.00,1000000.00,695000.00,695422.00,441666.00,723003.00,483765.00,NA,408902.00,387812.00,625000.00,327820.00,616053.00,894230.00,406496.00,573529.00,878000.00,685810.00,749000.00,760000.00,301852.00,268750.00,473999.00,644292.00,348875.00,NA,NA,253214.00,338750.00,684035.00,NA,NA,426250.00,508777.00,745000.00,NA,NA,373775.00,701680.00,499999.00
Aug-05,567320.00,676080.00,357812.00,340000.00,393749.00,NA,NA,NA,307522.00,NA,323333.00,293323.00,NA,325000.00,NA,561791.00,NA,994047.00,312500.00,378124.00,334810.00,791667.00,689555.00,669752.00,463235.00,732765.00,527995.00,NA,407614.00,394450.00,605000.00,329616.00,616870.00,866304.00,407292.00,578947.00,885000.00,796875.00,753000.00,780000.00,299350.00,258333.00,479556.00,648026.00,352013.00,NA,NA,NA,396511.00,688146.00,NA,NA,433360.00,515164.00,756000.00,NA,NA,373149.00,702450.00,500000.00
Sep-05,543510.00,666730.00,354761.00,336538.00,406667.00,NA,NA,NA,302133.00,NA,317073.00,293535.00,NA,331666.00,NA,608623.00,NA,943313.00,340000.00,393749.00,335443.00,400000.00,679000.00,695454.00,467441.00,722383.00,500735.00,NA,414224.00,383921.00,590000.00,334094.00,612029.00,828883.00,415636.00,617126.00,862500.00,642857.00,730000.00,749975.00,305851.00,287499.00,474882.00,641288.00,370103.00,NA,NA,261017.00,359999.00,682362.00,NA,NA,425290.00,512202.00,733500.00,NA,NA,377998.00,685880.00,500000.00
Oct-05,537930.00,665100.00,367856.00,348529.00,430000.00,NA,NA,NA,304293.00,NA,336486.00,284000.00,NA,293749.00,NA,532586.00,NA,958333.00,350000.00,405556.00,344615.00,1062500.00,675000.00,652272.00,500000.00,724306.00,495630.00,NA,405780.00,383284.00,610000.00,338114.00,601851.00,891581.00,403378.00,619949.00,860000.00,645348.00,739500.00,767000.00,288432.00,277499.00,479320.00,637881.00,368941.00,NA,NA,259920.00,352380.00,677777.00,NA,NA,429000.00,504047.00,745000.00,NA,NA,373762.00,693880.00,495000.00
Nov-05,547870.00,671490.00,372222.00,329411.00,459999.00,NA,NA,NA,304348.00,NA,332894.00,293484.00,NA,330434.00,NA,524509.00,NA,941531.00,281249.00,409091.00,328448.00,825000.00,680000.00,651442.00,452631.00,712873.00,494381.00,NA,419174.00,379928.00,648500.00,336873.00,616840.00,837378.00,410904.00,601351.00,850000.00,689393.00,740000.00,789500.00,291538.00,214285.00,483177.00,627349.00,369824.00,NA,NA,258333.00,358571.00,677112.00,NA,NA,434130.00,506794.00,740000.00,NA,NA,378853.00,696670.00,495000.00
Dec-05,547400.00,663480.00,329545.00,325714.00,476922.00,NA,NA,NA,290867.00,NA,345454.00,291349.00,NA,342857.00,NA,534443.00,NA,978722.00,275000.00,383333.00,318750.00,875000.00,690000.00,662499.00,479411.00,719619.00,488461.00,NA,411329.00,379012.00,650000.00,334700.00,603679.00,855855.00,421357.00,534722.00,824000.00,741935.00,730000.00,743500.00,302830.00,266666.00,480081.00,620752.00,367715.00,NA,NA,269711.00,354999.00,675675.00,NA,NA,430820.00,490035.00,750000.00,NA,NA,374007.00,685030.00,483000.00
Jan-06,549460.00,645600.00,361538.00,297618.00,489999.00,614020.00,NA,NA,287902.00,233333.00,334848.00,277591.00,231521.00,322222.00,NA,556046.00,NA,932926.00,325000.00,408333.00,335000.00,750000.00,699000.00,699218.00,456249.00,723740.00,466847.00,NA,413165.00,372901.00,640000.00,338555.00,605603.00,872596.00,399253.00,595833.00,849000.00,778571.00,740000.00,741000.00,313953.00,240624.00,478408.00,650326.00,363227.00,NA,NA,264706.00,376470.00,682247.00,NA,NA,430270.00,508781.00,760000.00,NA,NA,376079.00,684590.00,499900.00
Feb-06,534400.00,663950.00,318750.00,318750.00,384615.00,614850.00,NA,NA,289351.00,232142.00,352083.00,286910.00,257692.00,314286.00,NA,537774.00,NA,945312.00,316667.00,431250.00,342307.00,450000.00,700000.00,661290.00,473809.00,741135.00,467762.00,NA,416125.00,378674.00,600000.00,341273.00,608766.00,855603.00,389859.00,601415.00,850000.00,770833.00,764000.00,712000.00,283107.00,225000.00,472471.00,588190.00,364676.00,NA,NA,249305.00,334000.00,684071.00,NA,NA,433290.00,526395.00,730000.00,NA,NA,378514.00,683040.00,515000.00
Mar-06,562130.00,663640.00,350000.00,337805.00,404545.00,640450.00,NA,NA,306936.00,254167.00,343421.00,290000.00,268055.00,283823.00,NA,521676.00,NA,1007576.00,410000.00,442857.00,305882.00,791667.00,685000.00,687499.00,476315.00,747820.00,497008.00,NA,424531.00,376006.00,600000.00,346600.00,607368.00,886764.00,407527.00,607142.00,875000.00,724999.00,760000.00,742565.00,314925.00,262500.00,476509.00,619897.00,355696.00,NA,NA,266818.00,345312.00,678850.00,NA,NA,430610.00,531745.00,747250.00,NA,NA,386735.00,700830.00,515000.00
Apr-06,562820.00,686820.00,369230.00,323684.00,427778.00,631360.00,NA,NA,298518.00,243749.00,321875.00,281000.00,238749.00,344736.00,NA,526407.00,NA,985074.00,350000.00,397058.00,327659.00,781250.00,679000.00,696808.00,466666.00,749125.00,477221.00,NA,415180.00,374356.00,632500.00,349466.00,601067.00,907966.00,408951.00,603723.00,885000.00,798387.00,770000.00,743000.00,294444.00,221875.00,483593.00,639217.00,361132.00,326923.00,NA,245338.00,330000.00,681188.00,NA,265000.00,432200.00,527133.00,742500.00,NA,NA,383508.00,717010.00,515000.00
May-06,563860.00,682690.00,412500.00,327631.00,354999.00,652050.00,NA,NA,297058.00,291666.00,339189.00,293000.00,242045.00,297726.00,NA,503127.00,NA,954999.00,400000.00,430000.00,329166.00,791667.00,685000.00,661458.00,453846.00,746768.00,480113.00,NA,425142.00,381921.00,635000.00,345882.00,622378.00,928191.00,414383.00,572368.00,900000.00,706730.00,795000.00,752500.00,309836.00,237499.00,479860.00,645555.00,359195.00,300000.00,NA,261585.00,367241.00,688443.00,NA,310000.00,432560.00,528347.00,747500.00,NA,NA,384733.00,724420.00,513000.00
Jun-06,575850.00,685580.00,357142.00,357777.00,423333.00,671320.00,NA,NA,313506.00,291666.00,321428.00,299925.00,260714.00,348333.00,NA,558069.00,NA,1052778.00,300000.00,416667.00,324359.00,500000.00,685000.00,691489.00,476086.00,749697.00,478076.00,NA,431713.00,384244.00,623950.00,347955.00,615632.00,900442.00,426829.00,614583.00,925000.00,858871.00,813000.00,762000.00,308621.00,250000.00,492799.00,638319.00,359274.00,319117.00,NA,262745.00,398275.00,707686.00,NA,256250.00,430130.00,537500.00,750000.00,NA,NA,389378.00,735410.00,520000.00
Jul-06,567860.00,677310.00,362499.00,336842.00,412500.00,657420.00,NA,NA,297841.00,212500.00,326785.00,295000.00,266666.00,334615.00,NA,576557.00,NA,950892.00,400000.00,428571.00,325926.00,625000.00,659000.00,710226.00,452777.00,731386.00,487244.00,NA,421806.00,377765.00,584900.00,348463.00,611997.00,899725.00,408943.00,578846.00,865500.00,681817.00,800000.00,772500.00,302778.00,275000.00,480952.00,633426.00,357575.00,294564.00,NA,256500.00,347058.00,705257.00,NA,307143.00,424390.00,537341.00,745000.00,NA,NA,385350.00,729440.00,520000.00
Aug-06,577300.00,673460.00,367646.00,317021.00,395454.00,643320.00,NA,NA,292856.00,239285.00,299037.00,285000.00,263235.00,320000.00,NA,582953.00,NA,967187.00,412500.00,392856.00,266666.00,625000.00,665000.00,729166.00,411364.00,727182.00,467326.00,NA,426626.00,378177.00,599900.00,350288.00,598580.00,861111.00,395613.00,603723.00,850000.00,825521.00,765750.00,765000.00,292441.00,262500.00,469202.00,612222.00,356599.00,297413.00,NA,252315.00,397726.00,710906.00,NA,277083.00,434470.00,532783.00,765000.00,NA,NA,388313.00,709550.00,515000.00
Sep-06,557150.00,659110.00,350000.00,344594.00,359374.00,620700.00,NA,NA,290674.00,234999.00,321666.00,298761.00,243268.00,289999.00,NA,625043.00,NA,926339.00,366666.00,442307.00,310000.00,625000.00,679000.00,651595.00,454999.00,721582.00,454347.00,NA,422759.00,369404.00,574500.00,343122.00,593905.00,864361.00,404054.00,577957.00,829000.00,671874.00,769105.00,748250.00,305454.00,266666.00,472684.00,617268.00,364937.00,285416.00,NA,250000.00,368181.00,686728.00,NA,260714.00,424970.00,530233.00,745000.00,NA,NA,382552.00,694130.00,515000.00
Oct-06,552020.00,658650.00,387499.00,320513.00,386363.00,605630.00,NA,NA,288167.00,200000.00,340000.00,276000.00,235937.00,281578.00,NA,562802.00,NA,958333.00,350000.00,435000.00,294999.00,750000.00,659000.00,664062.00,428125.00,708692.00,451190.00,NA,408086.00,366945.00,592500.00,342548.00,574527.00,876524.00,400649.00,568965.00,850000.00,840116.00,775000.00,756000.00,281110.00,240384.00,478999.00,585691.00,359828.00,304167.00,NA,242691.00,359090.00,671328.00,NA,253125.00,425180.00,529130.00,745000.00,NA,NA,377405.00,698510.00,510000.00
Nov-06,555280.00,643840.00,363636.00,297999.00,389999.00,632100.00,NA,NA,282236.00,260714.00,298809.00,279900.00,256944.00,315625.00,NA,556528.00,NA,941964.00,350000.00,440909.00,316667.00,750000.00,660000.00,679347.00,454761.00,720943.00,456666.00,NA,413808.00,365118.00,570000.00,345736.00,578125.00,872058.00,392721.00,546428.00,878000.00,565217.00,769999.00,717000.00,283783.00,237499.00,465624.00,615517.00,361436.00,282999.00,NA,236249.00,341666.00,663762.00,NA,250000.00,424150.00,540172.00,719000.00,NA,NA,380746.00,698770.00,520000.00
Dec-06,569560.00,659040.00,325000.00,307407.00,360714.00,602650.00,NA,NA,283870.00,275000.00,330488.00,280500.00,254167.00,289583.00,NA,585447.00,NA,934090.00,450000.00,435000.00,287499.00,625000.00,656000.00,619186.00,464999.00,714820.00,441379.00,NA,427333.00,363170.00,599900.00,335612.00,585974.00,849719.00,398794.00,554924.00,829000.00,679347.00,735000.00,710500.00,287194.00,265625.00,457954.00,614884.00,364204.00,277272.00,NA,252717.00,332608.00,670833.00,NA,247058.00,421440.00,535145.00,723000.00,NA,NA,384247.00,685720.00,515000.00
Jan-07,551220.00,651220.00,327778.00,292104.00,361111.00,624340.00,NA,NA,289999.00,275000.00,320833.00,276000.00,236363.00,275000.00,NA,555713.00,NA,987499.00,300000.00,442857.00,282692.00,750000.00,664000.00,654166.00,455555.00,709692.00,440196.00,NA,406405.00,359911.00,595000.00,343873.00,581775.00,834183.00,377118.00,603365.00,850000.00,789773.00,738000.00,705000.00,267307.00,225000.00,462962.00,584635.00,354545.00,283333.00,NA,236805.00,326666.00,664402.00,NA,225000.00,421260.00,521545.00,730000.00,NA,NA,378739.00,683400.00,514000.00
Feb-07,554280.00,655090.00,333333.00,317187.00,489999.00,634520.00,NA,NA,286206.00,312500.00,316000.00,282000.00,253571.00,303846.00,NA,534759.00,NA,963414.00,425000.00,391666.00,280999.00,875000.00,650000.00,685184.00,415384.00,723815.00,454838.00,NA,422695.00,374109.00,591500.00,322066.00,593685.00,888297.00,384615.00,574074.00,860000.00,794643.00,788000.00,720000.00,289285.00,235714.00,446491.00,589285.00,355555.00,277499.00,NA,233783.00,342857.00,680692.00,NA,279999.00,431230.00,541005.00,735000.00,NA,NA,382167.00,703120.00,529000.00
Mar-07,582930.00,684310.00,334375.00,326923.00,350000.00,649460.00,NA,NA,280813.00,233333.00,335000.00,278500.00,253125.00,337500.00,NA,552287.00,NA,1015625.00,325000.00,493749.00,267500.00,750000.00,664500.00,705882.00,428571.00,730381.00,461594.00,NA,423302.00,362999.00,595000.00,332978.00,605946.00,902083.00,380611.00,567073.00,912500.00,852564.00,829000.00,758000.00,299443.00,264285.00,446835.00,590764.00,341851.00,298332.00,NA,243332.00,329629.00,672548.00,NA,257692.00,439950.00,568528.00,760000.00,NA,NA,384366.00,725650.00,550000.00
Apr-07,594110.00,692900.00,350000.00,322916.00,387499.00,669980.00,NA,NA,286339.00,218750.00,320000.00,275000.00,254167.00,295832.00,NA,563330.00,NA,1115853.00,330000.00,391666.00,276923.00,825000.00,760000.00,722221.00,457692.00,763841.00,461999.00,NA,419231.00,361882.00,589975.00,339451.00,610973.00,926369.00,380603.00,606418.00,975000.00,755682.00,865000.00,776250.00,286734.00,250000.00,448507.00,608739.00,344480.00,293749.00,NA,241666.00,358620.00,691706.00,NA,260714.00,445760.00,574387.00,802500.00,NA,NA,383710.00,777360.00,560000.00
May-07,594530.00,709420.00,366666.00,297916.00,396428.00,698420.00,NA,NA,293154.00,233333.00,307812.00,272009.00,243749.00,325000.00,NA,544858.00,NA,1032895.00,362499.00,435000.00,273214.00,1125000.00,695000.00,659090.00,471153.00,740400.00,445977.00,NA,424242.00,356104.00,627500.00,340316.00,612369.00,972014.00,363982.00,584876.00,950000.00,875000.00,855000.00,779000.00,281395.00,257143.00,458695.00,616438.00,351041.00,283035.00,NA,253333.00,352499.00,699481.00,NA,262500.00,446070.00,578705.00,780000.00,NA,NA,385426.00,789250.00,560000.00
Jun-07,591280.00,694780.00,364285.00,326250.00,369999.00,683200.00,NA,NA,279901.00,250000.00,331250.00,285000.00,239705.00,271153.00,NA,591741.00,NA,1149390.00,350000.00,516667.00,284999.00,708333.00,719000.00,696428.00,440000.00,775424.00,455882.00,NA,416084.00,351617.00,627500.00,328469.00,619181.00,950703.00,370939.00,617256.00,990000.00,814815.00,865000.00,761000.00,276595.00,253125.00,438571.00,629058.00,344520.00,278999.00,NA,231538.00,359999.00,692731.00,NA,252778.00,448550.00,576318.00,795000.00,NA,NA,382277.00,784310.00,559000.00
Jul-07,587560.00,696330.00,314286.00,323684.00,331818.00,685650.00,NA,NA,286494.00,300000.00,330000.00,273000.00,232812.00,286538.00,NA,610196.00,NA,984154.00,350000.00,553571.00,285714.00,450000.00,685000.00,704545.00,434210.00,740195.00,451973.00,NA,402222.00,346217.00,532000.00,310513.00,601731.00,935897.00,371559.00,596519.00,1002000.00,878124.00,852500.00,777500.00,290277.00,271875.00,446825.00,596456.00,336324.00,291666.00,NA,238725.00,357692.00,682926.00,NA,235714.00,440220.00,572568.00,801000.00,NA,NA,368435.00,779210.00,550000.00
Aug-07,588670.00,703180.00,333333.00,293548.00,379166.00,649860.00,NA,NA,271067.00,241666.00,312963.00,270000.00,231666.00,243749.00,NA,618652.00,NA,1064285.00,474999.00,431250.00,250000.00,583333.00,777000.00,673386.00,389654.00,740541.00,431060.00,NA,402041.00,332509.00,560000.00,311962.00,595070.00,943548.00,352475.00,602083.00,945000.00,805555.00,850000.00,780000.00,264102.00,207143.00,417347.00,597826.00,326259.00,274166.00,NA,235937.00,339130.00,669871.00,NA,244999.00,429330.00,560203.00,802500.00,NA,NA,367805.00,757560.00,550000.00
Sep-07,535760.00,662560.00,294999.00,294230.00,342857.00,600960.00,NA,NA,271774.00,225000.00,340384.00,260000.00,233928.00,280555.00,NA,625812.00,NA,1019231.00,350000.00,380768.00,241176.00,750000.00,672950.00,572368.00,437500.00,714887.00,426613.00,NA,381867.00,325550.00,525000.00,287499.00,560844.00,891826.00,NA,533333.00,908717.00,721153.00,845000.00,702500.00,264423.00,225000.00,407692.00,580592.00,NA,276666.00,NA,228723.00,340625.00,681817.00,NA,237499.00,412040.00,517187.00,750000.00,NA,NA,349628.00,724070.00,515000.00
